UnitNum,time,ope1,ope2,ope3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21
120,33,0.0018,0.0,100.0,518.67,642.59,1581.2,1398.49,14.62,21.61,554.75,2388.01,9069.2,1.3,47.29,521.5,2388.03,8151.28,8.3911,0.03,392,2388,100.0,39.06,23.3556
120,34,10.006,0.25,20.0,489.05,604.78,1491.1,1298.95,10.52,15.49,395.39,2318.84,8791.35,1.26,45.13,372.07,2388.02,8140.15,8.6789,0.03,368,2319,100.0,28.82,17.2245
120,35,20.001,0.7002,0.0,491.19,607.05,1479.85,1244.05,9.35,13.65,335.25,2323.97,8727.61,1.08,44.17,315.62,2388.05,8074.0,9.2211,0.02,363,2324,100.0,24.69,14.7888
120,36,0.0027,0.0,100.0,518.67,642.27,1590.38,1393.86,14.62,21.61,554.11,2387.99,9065.96,1.3,47.2,522.16,2387.99,8148.65,8.4124,0.03,393,2388,100.0,39.15,23.3029
120,37,42.0036,0.842,40.0,445.0,549.57,1345.58,1114.57,3.91,5.72,139.16,2212.16,8332.35,1.02,41.94,130.26,2388.19,8100.54,9.347,0.02,331,2212,100.0,10.58,6.4595
120,38,42.0063,0.8411,40.0,445.0,548.65,1350.02,1117.42,3.91,5.71,139.24,2212.13,8330.49,1.02,41.76,130.58,2388.26,8095.97,9.3516,0.02,329,2212,100.0,10.7,6.433
120,39,20.0016,0.7,0.0,491.19,606.87,1479.28,1244.96,9.35,13.66,335.01,2323.98,8732.43,1.08,44.3,315.33,2388.09,8071.59,9.2066,0.02,364,2324,100.0,24.69,14.827
120,40,0.0007,0.0,100.0,518.67,641.69,1584.9,1404.74,14.62,21.61,554.89,2388.01,9063.33,1.3,47.26,522.05,2387.98,8149.75,8.3861,0.03,392,2388,100.0,38.9,23.3853
120,41,42.0074,0.84,40.0,445.0,548.96,1350.27,1121.06,3.91,5.71,139.25,2212.16,8332.99,1.02,41.94,131.02,2388.29,8098.13,9.3145,0.02,329,2212,100.0,10.54,6.3823
120,42,34.9985,0.84,60.0,449.44,555.49,1359.24,1130.12,5.48,8.0,195.23,2223.11,8361.42,1.02,41.75,183.51,2388.25,8082.05,9.3138,0.02,334,2223,100.0,14.86,8.9488
120,43,35.0046,0.8409,60.0,449.44,555.56,1367.58,1124.66,5.48,8.0,195.13,2223.16,8364.89,1.02,41.74,183.26,2388.21,8079.52,9.2902,0.02,334,2223,100.0,14.95,8.9585
120,44,25.0037,0.62,80.0,462.54,537.1,1256.49,1042.11,7.05,9.03,176.04,1915.53,8023.33,0.94,36.6,164.95,2028.5,7887.6,10.8627,0.02,307,1915,84.93,14.24,8.5627
120,45,10.008,0.25,20.0,489.05,604.47,1495.41,1307.38,10.52,15.49,395.12,2318.89,8789.27,1.26,45.15,372.48,2388.02,8137.6,8.6271,0.03,369,2319,100.0,28.63,17.1521
120,46,41.9998,0.8419,40.0,445.0,548.93,1346.35,1113.82,3.91,5.71,138.76,2212.15,8331.83,1.02,41.91,130.38,2388.28,8093.98,9.3275,0.02,331,2212,100.0,10.6,6.2992
120,47,34.9985,0.84,60.0,449.44,555.23,1365.18,1119.38,5.48,8.0,194.89,2223.2,8358.92,1.02,41.71,183.26,2388.3,8072.31,9.2974,0.02,333,2223,100.0,15.1,8.9967
120,48,42.005,0.84,40.0,445.0,549.16,1353.8,1119.17,3.91,5.72,138.88,2212.13,8334.51,1.02,41.88,131.48,2388.3,8097.97,9.3391,0.02,333,2212,100.0,10.68,6.4364
120,49,35.0033,0.84,60.0,449.44,555.63,1356.9,1125.75,5.48,8.0,194.81,2223.16,8357.75,1.03,41.71,183.04,2388.29,8077.99,9.2983,0.02,334,2223,100.0,14.94,8.935
120,50,34.9994,0.84,60.0,449.44,555.41,1369.38,1127.2,5.48,8.0,195.28,2223.15,8361.96,1.02,41.69,183.02,2388.26,8073.7,9.2955,0.02,335,2223,100.0,14.86,8.9539
120,51,42.0068,0.841,40.0,445.0,549.14,1359.32,1119.98,3.91,5.71,138.38,2212.04,8327.47,1.02,41.77,131.08,2388.22,8094.9,9.3202,0.02,329,2212,100.0,10.61,6.3521
120,52,25.0043,0.62,80.0,462.54,536.71,1259.02,1045.04,7.05,9.03,175.72,1915.52,8026.05,0.94,36.68,165.24,2028.52,7881.92,10.8695,0.02,305,1915,84.93,14.2,8.604
120,53,35.0071,0.8402,60.0,449.44,555.36,1358.2,1130.07,5.48,8.0,194.89,2223.15,8369.52,1.02,41.66,183.25,2388.29,8078.61,9.2932,0.02,333,2223,100.0,14.82,8.8238
120,54,42.0003,0.84,40.0,445.0,549.59,1346.01,1122.27,3.91,5.72,138.88,2212.14,8331.44,1.02,41.87,130.89,2388.2,8104.05,9.2985,0.02,331,2212,100.0,10.54,6.2937
120,55,0.0021,0.0,100.0,518.67,642.05,1582.99,1409.24,14.62,21.61,554.4,2388.05,9067.4,1.3,47.39,522.42,2388.05,8142.87,8.3605,0.03,392,2388,100.0,39.1,23.228
120,56,35.0068,0.84,60.0,449.44,555.13,1365.74,1126.19,5.48,8.0,195.44,2223.08,8361.3,1.02,41.76,183.44,2388.27,8079.73,9.2686,0.02,332,2223,100.0,14.92,8.9472
120,57,20.0027,0.7001,0.0,491.19,607.34,1477.47,1243.61,9.35,13.65,334.59,2323.98,8733.92,1.08,44.3,315.75,2388.1,8072.38,9.1829,0.02,362,2324,100.0,24.58,14.8443
120,58,35.0023,0.84,60.0,449.44,555.76,1361.95,1124.51,5.48,8.0,195.17,2223.14,8356.09,1.02,41.75,182.91,2388.24,8080.04,9.3036,0.02,334,2223,100.0,14.93,8.9769
120,59,20.0035,0.7002,0.0,491.19,607.27,1487.15,1239.42,9.35,13.65,336.05,2323.94,8730.86,1.08,44.34,315.45,2388.1,8074.56,9.2159,0.02,364,2324,100.0,24.71,14.6813
120,60,20.0069,0.7,0.0,491.19,607.73,1477.24,1242.96,9.35,13.65,335.36,2324.06,8737.0,1.08,44.16,315.48,2388.09,8072.04,9.1685,0.02,364,2324,100.0,24.59,14.6574
120,61,20.0074,0.7006,0.0,491.19,607.08,1485.03,1241.85,9.35,13.65,335.38,2323.93,8738.33,1.08,44.44,314.96,2388.11,8076.92,9.2084,0.02,365,2324,100.0,24.63,14.7584
120,62,25.0071,0.62,80.0,462.54,536.87,1256.31,1042.06,7.05,9.03,174.93,1915.56,8015.65,0.94,36.58,165.06,2028.4,7879.29,10.8799,0.02,305,1915,84.93,14.21,8.5551
120,63,25.0008,0.62,80.0,462.54,536.75,1255.28,1043.48,7.05,9.02,175.76,1915.52,8016.81,0.94,36.68,164.69,2028.4,7882.89,10.9136,0.02,307,1915,84.93,14.35,8.5408
120,64,25.006,0.62,80.0,462.54,536.51,1251.12,1043.95,7.05,9.03,175.97,1915.49,8024.81,0.94,36.38,164.62,2028.42,7882.26,10.8772,0.02,305,1915,84.93,14.27,8.6176
120,65,42.0063,0.8407,40.0,445.0,549.39,1354.33,1119.73,3.91,5.72,138.91,2212.1,8330.34,1.02,41.94,130.71,2388.21,8099.58,9.3519,0.02,330,2212,100.0,10.59,6.3647
120,66,42.0003,0.84,40.0,445.0,549.27,1349.54,1127.37,3.91,5.71,138.95,2212.09,8333.83,1.02,41.91,130.99,2388.27,8098.48,9.3613,0.02,330,2212,100.0,10.35,6.4033
120,67,41.998,0.84,40.0,445.0,548.95,1349.78,1123.22,3.91,5.72,138.06,2212.16,8328.49,1.02,42.03,131.0,2388.25,8093.9,9.3248,0.02,330,2212,100.0,10.65,6.3643
120,68,42.0021,0.8401,40.0,445.0,549.58,1355.13,1124.16,3.91,5.71,138.27,2212.19,8328.21,1.02,42.11,130.6,2388.21,8097.65,9.335,0.02,330,2212,100.0,10.64,6.4663
120,69,25.0039,0.62,80.0,462.54,536.59,1262.69,1051.64,7.05,9.03,175.91,1915.51,8020.7,0.94,36.7,164.7,2028.4,7884.35,10.8704,0.02,305,1915,84.93,14.22,8.5563
120,70,35.0079,0.8418,60.0,449.44,555.32,1360.45,1123.74,5.48,8.0,193.83,2223.18,8358.23,1.02,41.69,183.47,2388.31,8082.15,9.2878,0.02,333,2223,100.0,14.89,8.9518
120,71,42.0028,0.84,40.0,445.0,549.29,1353.72,1119.4,3.91,5.71,138.45,2212.11,8328.92,1.02,41.86,130.75,2388.29,8097.71,9.345,0.02,330,2212,100.0,10.59,6.4317
120,72,20.0042,0.7,0.0,491.19,607.43,1484.57,1247.21,9.35,13.65,334.22,2324.04,8739.24,1.08,44.21,314.99,2388.09,8072.37,9.2287,0.02,365,2324,100.0,24.55,14.7433
120,73,20.0057,0.7001,0.0,491.19,606.92,1486.99,1247.67,9.35,13.65,335.05,2323.95,8732.44,1.08,44.15,315.41,2388.13,8073.44,9.162,0.02,365,2324,100.0,24.5,14.6939
120,74,10.0059,0.2514,20.0,489.05,604.62,1497.15,1314.59,10.52,15.49,394.12,2318.86,8792.65,1.26,45.22,371.75,2388.13,8143.28,8.5834,0.03,370,2319,100.0,28.58,17.166
120,75,0.0015,0.0008,100.0,518.67,642.83,1585.58,1402.97,14.62,21.61,554.25,2388.06,9069.78,1.3,47.31,522.48,2388.07,8152.42,8.3932,0.03,393,2388,100.0,38.98,23.4216
120,76,10.0036,0.2513,20.0,489.05,604.51,1493.81,1304.04,10.52,15.49,395.04,2318.89,8788.28,1.26,45.25,371.8,2388.04,8140.8,8.632,0.03,369,2319,100.0,28.6,17.2234
120,77,0.0021,0.0,100.0,518.67,642.25,1585.39,1398.48,14.62,21.61,553.73,2388.02,9068.06,1.3,47.36,522.01,2387.99,8149.13,8.4525,0.03,391,2388,100.0,39.1,23.363
120,78,20.0067,0.7009,0.0,491.19,607.33,1483.75,1243.98,9.35,13.66,334.66,2323.97,8734.21,1.08,44.25,315.41,2388.16,8068.65,9.2188,0.02,364,2324,100.0,24.51,14.742
120,79,0.0026,0.0,100.0,518.67,642.13,1586.24,1402.84,14.62,21.61,553.65,2388.01,9065.89,1.3,47.35,522.03,2388.05,8151.69,8.424,0.03,392,2388,100.0,39.07,23.2597
120,80,42.0017,0.84,40.0,445.0,549.55,1350.83,1121.38,3.91,5.71,139.06,2212.21,8328.11,1.02,41.76,130.92,2388.28,8094.72,9.3615,0.02,331,2212,100.0,10.47,6.3938
120,81,10.0047,0.25,20.0,489.05,604.81,1500.44,1303.11,10.52,15.49,394.47,2318.85,8788.27,1.26,45.42,371.7,2388.07,8142.23,8.6278,0.03,370,2319,100.0,28.41,17.1814
120,82,24.9982,0.6206,80.0,462.54,536.91,1255.71,1052.25,7.05,9.02,175.78,1915.52,8023.09,0.94,36.61,165.04,2028.46,7882.43,10.8848,0.02,307,1915,84.93,14.11,8.6355
120,83,42.0071,0.84,40.0,445.0,549.27,1358.45,1122.35,3.91,5.72,138.63,2212.17,8335.79,1.02,41.95,130.75,2388.24,8100.0,9.317,0.02,331,2212,100.0,10.61,6.4556
120,84,24.999,0.6207,80.0,462.54,536.71,1263.68,1046.63,7.05,9.03,176.23,1915.56,8021.4,0.94,36.59,164.79,2028.46,7876.73,10.8734,0.02,309,1915,84.93,14.52,8.5188
20,1,0.0017,0.0003,100.0,518.67,642.06,1580.13,1409.09,14.62,21.61,553.86,2388.06,9054.16,1.3,47.41,522.09,2388.08,8128.81,8.3911,0.03,391,2388,100.0,38.68,23.3389
20,2,20.0071,0.7013,0.0,491.19,607.14,1483.51,1247.63,9.35,13.65,335.19,2323.86,8717.55,1.08,44.17,314.91,2388.01,8050.77,9.1936,0.02,365,2324,100.0,24.74,14.7416
20,3,24.9993,0.62,80.0,462.54,536.78,1259.46,1042.28,7.05,9.02,174.99,1915.24,8010.46,0.94,36.68,164.44,2028.2,7868.61,10.8821,0.02,306,1915,84.93,14.2,8.6115
20,4,0.0012,0.0,100.0,518.67,642.48,1591.24,1403.74,14.62,21.61,554.43,2388.07,9046.23,1.3,47.28,521.59,2388.11,8127.75,8.4068,0.03,393,2388,100.0,38.82,23.2367
20,5,35.0076,0.84,60.0,449.44,555.83,1364.47,1127.64,5.48,8.0,195.29,2222.82,8343.19,1.02,41.86,183.06,2387.94,8057.95,9.3117,0.02,333,2223,100.0,15.02,8.9376
20,6,10.0053,0.2503,20.0,489.05,604.54,1502.68,1304.95,10.52,15.49,395.28,2318.91,8773.41,1.26,45.32,372.39,2388.13,8122.26,8.6491,0.03,370,2319,100.0,28.64,17.1512
20,7,19.9991,0.7,0.0,491.19,607.07,1480.74,1256.75,9.35,13.65,335.61,2323.9,8712.99,1.08,44.25,315.01,2388.0,8053.66,9.2122,0.02,365,2324,100.0,24.62,14.6782
20,8,20.0027,0.7019,0.0,491.19,607.28,1489.92,1246.44,9.35,13.66,335.3,2323.91,8716.78,1.08,44.22,315.43,2388.02,8055.3,9.2269,0.02,364,2324,100.0,24.52,14.7272
20,9,10.0049,0.2513,20.0,489.05,605.21,1502.0,1309.81,10.52,15.49,394.61,2318.89,8773.19,1.26,45.38,371.81,2388.13,8125.7,8.6383,0.03,368,2319,100.0,28.58,17.0629
20,10,20.0076,0.7,0.0,491.19,607.05,1485.04,1255.59,9.35,13.66,335.12,2323.86,8709.21,1.08,44.22,314.96,2388.02,8051.72,9.2126,0.02,364,2324,100.0,24.34,14.6017
20,11,41.9997,0.8415,40.0,445.0,549.28,1353.48,1122.51,3.91,5.72,138.56,2211.82,8314.12,1.02,42.11,130.48,2387.89,8077.73,9.3585,0.02,331,2212,100.0,10.65,6.3394
20,12,9.9989,0.2507,20.0,489.05,604.94,1498.89,1313.64,10.52,15.49,394.85,2318.92,8776.56,1.26,45.29,371.93,2388.13,8125.61,8.6364,0.03,368,2319,100.0,28.56,17.2223
20,13,35.0061,0.8405,60.0,449.44,555.55,1359.65,1131.16,5.48,8.0,194.97,2222.86,8345.03,1.02,41.84,183.35,2387.93,8060.78,9.3387,0.02,333,2223,100.0,14.85,8.8393
20,14,24.9993,0.6207,80.0,462.54,537.06,1257.54,1052.35,7.05,9.02,175.75,1915.29,8004.84,0.94,36.8,164.6,2028.11,7872.33,10.9086,0.02,306,1915,84.93,14.33,8.5515
20,15,20.0,0.7005,0.0,491.19,607.55,1484.04,1244.87,9.35,13.65,335.52,2323.97,8719.49,1.08,44.09,314.3,2388.07,8057.82,9.1768,0.02,367,2324,100.0,24.5,14.7097
20,16,19.9983,0.7,0.0,491.19,607.1,1487.99,1245.61,9.35,13.65,334.46,2323.99,8718.02,1.08,44.5,314.64,2388.05,8055.5,9.2127,0.02,365,2324,100.0,24.52,14.6618
20,17,42.0007,0.8419,40.0,445.0,549.79,1340.87,1117.12,3.91,5.72,139.34,2211.75,8311.12,1.02,42.05,130.72,2387.87,8078.37,9.3857,0.02,330,2212,100.0,10.6,6.2937
20,18,25.0002,0.6216,80.0,462.54,536.62,1266.35,1044.95,7.05,9.02,175.34,1915.26,8002.62,0.94,36.56,164.87,2028.1,7872.39,10.8763,0.02,307,1915,84.93,14.27,8.5571
20,19,25.0019,0.6208,80.0,462.54,536.83,1258.92,1050.86,7.05,9.02,175.88,1915.24,8002.22,0.94,36.74,164.77,2028.16,7871.23,10.8691,0.02,307,1915,84.93,14.31,8.5777
20,20,42.0073,0.84,40.0,445.0,549.72,1352.57,1121.97,3.91,5.71,138.65,2211.81,8322.28,1.02,41.9,129.98,2387.86,8076.81,9.3794,0.02,329,2212,100.0,10.81,6.3795
20,21,24.9996,0.62,80.0,462.54,536.3,1267.8,1043.0,7.05,9.03,175.95,1915.31,8009.19,0.94,36.63,164.42,2028.17,7871.15,10.8744,0.02,307,1915,84.93,14.17,8.5626
20,22,20.0036,0.7,0.0,491.19,606.85,1478.76,1250.75,9.35,13.65,334.7,2323.94,8715.1,1.08,44.38,315.3,2388.04,8063.03,9.2189,0.02,365,2324,100.0,24.52,14.7982
20,23,41.9987,0.84,40.0,445.0,549.34,1346.51,1120.59,3.91,5.71,139.02,2211.84,8319.22,1.02,42.02,130.67,2387.91,8075.96,9.3534,0.02,330,2212,100.0,10.67,6.385
20,24,10.0049,0.25,20.0,489.05,605.39,1492.7,1301.75,10.52,15.49,395.63,2318.9,8775.76,1.26,45.15,372.26,2388.1,8127.94,8.6209,0.03,370,2319,100.0,28.73,17.1284
20,25,0.0003,0.0,100.0,518.67,642.27,1588.35,1406.92,14.62,21.61,552.88,2388.05,9043.63,1.3,47.53,521.71,2388.07,8127.2,8.4211,0.03,393,2388,100.0,38.91,23.3803
20,26,20.0007,0.7,0.0,491.19,607.35,1486.12,1247.86,9.35,13.65,335.3,2323.92,8711.92,1.08,44.39,314.93,2388.05,8057.97,9.2205,0.02,365,2324,100.0,24.45,14.7485
20,27,35.0071,0.84,60.0,449.44,555.64,1363.87,1126.14,5.48,8.0,194.5,2222.86,8344.86,1.02,41.73,183.08,2387.89,8065.39,9.3377,0.02,334,2223,100.0,15.05,8.85
20,28,42.0008,0.8415,40.0,445.0,549.64,1353.78,1115.8,3.91,5.72,138.83,2211.75,8313.2,1.02,41.98,131.13,2387.81,8080.6,9.3578,0.02,329,2212,100.0,10.53,6.3111
20,29,42.0029,0.8417,40.0,445.0,549.27,1350.03,1118.7,3.91,5.71,138.41,2211.77,8313.1,1.02,42.03,131.09,2387.88,8079.55,9.38,0.02,331,2212,100.0,10.44,6.3632
20,30,24.9995,0.6213,80.0,462.54,536.72,1260.9,1037.11,7.05,9.02,175.23,1915.26,8011.24,0.94,36.53,165.23,2028.12,7870.28,10.9205,0.02,307,1915,84.93,14.22,8.5316
20,31,35.0023,0.84,60.0,449.44,555.49,1368.33,1131.11,5.48,8.0,194.76,2222.83,8339.38,1.02,41.89,182.48,2387.96,8062.93,9.3009,0.02,333,2223,100.0,14.75,8.9782
20,32,25.002,0.62,80.0,462.54,536.35,1260.52,1049.41,7.05,9.03,175.56,1915.22,7999.85,0.94,36.78,164.78,2028.19,7866.21,10.8887,0.02,308,1915,84.93,14.44,8.5064
20,33,10.0036,0.25,20.0,489.05,604.52,1499.12,1300.18,10.52,15.49,394.5,2318.94,8766.34,1.26,45.3,372.28,2388.13,8124.66,8.631,0.03,369,2319,100.0,28.49,17.0857
20,34,24.9989,0.6214,80.0,462.54,537.0,1259.43,1041.32,7.05,9.03,175.45,1915.28,8004.14,0.94,36.47,164.65,2028.16,7868.66,10.8675,0.02,306,1915,84.93,14.42,8.55
20,35,42.0045,0.84,40.0,445.0,549.31,1355.01,1120.97,3.91,5.71,138.57,2211.86,8322.45,1.02,41.96,131.04,2387.87,8084.35,9.3203,0.02,332,2212,100.0,10.67,6.3689
20,36,25.0018,0.62,80.0,462.54,536.72,1264.61,1051.17,7.05,9.03,175.7,1915.23,8002.89,0.94,36.63,164.51,2028.16,7875.89,10.8692,0.02,307,1915,84.93,14.19,8.5704
20,37,20.0008,0.7004,0.0,491.19,607.49,1484.13,1251.5,9.35,13.65,334.07,2323.89,8721.47,1.08,44.24,315.07,2388.05,8052.5,9.2262,0.02,364,2324,100.0,24.62,14.6165
20,38,0.0017,0.0015,100.0,518.67,642.12,1593.46,1400.65,14.62,21.61,553.86,2388.05,9051.6,1.3,47.5,521.94,2388.1,8133.83,8.4501,0.03,391,2388,100.0,38.82,23.3634
20,39,20.0069,0.7,0.0,491.19,607.09,1476.9,1253.26,9.35,13.66,334.73,2323.9,8711.58,1.08,44.1,314.96,2388.05,8051.21,9.2239,0.02,364,2324,100.0,24.49,14.7196
20,40,34.9991,0.8419,60.0,449.44,556.23,1364.98,1132.68,5.48,8.0,194.53,2222.87,8342.96,1.02,41.89,182.87,2387.98,8063.89,9.2879,0.02,334,2223,100.0,14.88,8.9744
20,41,24.9992,0.62,80.0,462.54,536.79,1266.0,1055.18,7.05,9.03,176.59,1915.21,7999.76,0.94,36.72,164.96,2028.14,7870.51,10.8846,0.02,305,1915,84.93,14.21,8.4763
20,42,24.9992,0.621,80.0,462.54,536.7,1258.81,1047.42,7.05,9.02,174.76,1915.24,8003.56,0.94,36.71,164.3,2028.14,7867.7,10.8855,0.02,306,1915,84.93,14.33,8.6246
20,43,10.0042,0.251,20.0,489.05,604.76,1499.12,1308.41,10.52,15.49,394.55,2318.9,8770.02,1.26,45.34,371.93,2388.08,8130.74,8.6226,0.03,369,2319,100.0,28.96,17.1815
20,44,9.9997,0.2518,20.0,489.05,604.76,1494.35,1309.37,10.52,15.49,394.77,2318.95,8769.79,1.26,45.46,372.39,2388.16,8122.36,8.6655,0.03,368,2319,100.0,28.45,17.1154
20,45,25.0064,0.62,80.0,462.54,536.83,1252.77,1050.58,7.05,9.03,175.32,1915.2,8004.57,0.94,36.74,164.93,2028.08,7871.94,10.8829,0.02,306,1915,84.93,14.27,8.5621
20,46,10.0068,0.2518,20.0,489.05,604.66,1507.08,1299.74,10.52,15.49,395.18,2318.92,8769.85,1.26,45.37,372.05,2388.14,8115.84,8.63,0.03,369,2319,100.0,28.61,17.1894
20,47,25.0061,0.6218,80.0,462.54,537.09,1262.35,1046.0,7.05,9.02,175.36,1915.26,8002.11,0.94,36.53,165.01,2028.11,7869.24,10.8982,0.02,308,1915,84.93,14.31,8.5154
20,48,25.0042,0.62,80.0,462.54,536.89,1257.26,1049.17,7.05,9.03,174.98,1915.28,8011.72,0.94,36.85,164.73,2028.14,7874.54,10.9018,0.02,307,1915,84.93,14.29,8.4948
20,49,10.0034,0.25,20.0,489.05,604.84,1500.9,1311.93,10.52,15.49,395.0,2318.88,8770.6,1.26,45.37,372.33,2388.14,8121.13,8.6346,0.03,369,2319,100.0,28.76,17.2017
20,50,25.0059,0.621,80.0,462.54,535.95,1257.04,1050.15,7.05,9.03,175.02,1915.23,7999.21,0.94,36.72,165.26,2028.11,7868.9,10.8899,0.02,309,1915,84.93,14.34,8.4836
20,51,35.0073,0.84,60.0,449.44,555.83,1365.2,1121.19,5.48,8.0,194.64,2222.87,8353.77,1.02,42.07,182.99,2387.93,8063.12,9.3384,0.02,334,2223,100.0,14.76,8.8724
20,52,42.0037,0.8402,40.0,445.0,550.09,1355.64,1126.74,3.91,5.71,138.51,2211.76,8323.79,1.02,41.96,130.71,2387.85,8077.15,9.3719,0.02,331,2212,100.0,10.51,6.3375
20,53,20.0014,0.7011,0.0,491.19,607.32,1488.05,1252.14,9.35,13.66,335.04,2323.96,8717.29,1.08,44.22,315.01,2388.11,8056.84,9.2075,0.02,365,2324,100.0,24.56,14.7092
20,54,42.006,0.84,40.0,445.0,549.09,1348.05,1123.53,3.91,5.71,138.27,2211.67,8312.18,1.02,42.05,130.74,2387.8,8079.97,9.3544,0.02,332,2212,100.0,10.72,6.384
20,55,35.0068,0.84,60.0,449.44,555.76,1364.17,1132.89,5.48,8.0,194.25,2222.9,8347.55,1.02,41.93,183.72,2387.94,8062.22,9.3183,0.02,333,2223,100.0,14.92,8.8668
20,56,9.9987,0.25,20.0,489.05,605.14,1500.57,1307.18,10.52,15.49,394.35,2318.89,8777.38,1.26,45.5,371.75,2388.17,8119.8,8.6383,0.03,369,2319,100.0,28.45,17.0782
20,57,42.0046,0.84,40.0,445.0,549.15,1352.37,1127.69,3.91,5.71,139.01,2211.8,8307.52,1.02,42.1,130.33,2387.79,8074.95,9.3576,0.02,331,2212,100.0,10.73,6.3307
20,58,20.0019,0.7,0.0,491.19,607.44,1485.43,1243.57,9.35,13.65,335.35,2323.95,8720.56,1.08,44.34,315.41,2388.04,8053.27,9.2367,0.02,364,2324,100.0,24.53,14.7135
20,59,0.0014,0.0006,100.0,518.67,642.26,1589.58,1406.2,14.62,21.61,553.9,2388.08,9053.45,1.3,47.36,521.44,2388.12,8132.16,8.434,0.03,392,2388,100.0,39.05,23.3162
20,60,42.0007,0.84,40.0,445.0,549.14,1351.05,1118.03,3.91,5.71,138.51,2211.75,8311.29,1.02,41.96,130.81,2387.84,8071.99,9.3658,0.02,330,2212,100.0,10.63,6.2771
20,61,42.0049,0.84,40.0,445.0,549.36,1356.86,1119.35,3.91,5.71,138.63,2211.78,8314.12,1.02,42.05,129.93,2387.83,8079.85,9.371,0.02,331,2212,100.0,10.74,6.4203
20,62,42.0061,0.8411,40.0,445.0,549.61,1349.75,1131.49,3.91,5.71,139.31,2211.79,8315.21,1.02,42.08,131.14,2387.78,8077.31,9.3863,0.02,331,2212,100.0,10.56,6.3106
20,63,42.0006,0.84,40.0,445.0,549.04,1349.61,1124.47,3.91,5.71,138.83,2211.8,8314.29,1.02,41.9,130.54,2387.88,8079.64,9.3919,0.02,330,2212,100.0,10.65,6.2794
20,64,42.001,0.84,40.0,445.0,549.75,1349.7,1128.29,3.91,5.72,139.24,2211.78,8311.72,1.02,42.01,130.85,2387.85,8077.82,9.3532,0.02,329,2212,100.0,10.65,6.463
20,65,42.0033,0.8409,40.0,445.0,549.19,1352.71,1113.49,3.91,5.72,138.77,2211.75,8316.54,1.02,42.2,130.61,2387.81,8077.95,9.3718,0.02,332,2212,100.0,10.49,6.4001
20,66,41.9987,0.8418,40.0,445.0,549.94,1353.75,1130.14,3.91,5.72,138.51,2211.74,8311.93,1.02,42.09,130.29,2387.79,8073.62,9.3932,0.02,330,2212,100.0,10.62,6.2602
20,67,20.0075,0.7009,0.0,491.19,607.29,1486.7,1262.9,9.35,13.66,334.56,2323.89,8717.54,1.08,44.51,315.2,2388.1,8053.27,9.215,0.02,366,2324,100.0,24.61,14.6855
20,68,10.0004,0.25,20.0,489.05,604.45,1500.95,1307.4,10.52,15.49,394.75,2318.94,8764.33,1.26,45.47,371.25,2388.14,8124.05,8.6373,0.03,368,2319,100.0,28.74,17.1055
20,69,25.0027,0.621,80.0,462.54,536.72,1264.31,1051.32,7.05,9.03,176.41,1915.2,8009.0,0.94,36.6,164.35,2028.1,7869.22,10.9032,0.02,309,1915,84.93,14.18,8.6412
20,70,41.999,0.84,40.0,445.0,549.72,1353.6,1126.89,3.91,5.72,138.69,2211.74,8313.01,1.02,42.16,130.47,2387.82,8076.0,9.3897,0.02,332,2212,100.0,10.46,6.4265
20,71,9.9981,0.25,20.0,489.05,604.75,1501.87,1307.96,10.52,15.49,394.51,2318.91,8770.74,1.26,45.37,371.42,2388.18,8125.18,8.654,0.03,369,2319,100.0,28.6,17.1875
20,72,10.0053,0.25,20.0,489.05,605.02,1501.36,1318.07,10.52,15.49,394.59,2318.89,8776.42,1.26,45.52,371.63,2388.11,8119.99,8.6735,0.03,370,2319,100.0,28.58,17.099
20,73,35.0065,0.8406,60.0,449.44,555.82,1372.83,1130.2,5.48,8.0,194.54,2222.82,8344.08,1.02,41.84,183.04,2387.94,8056.8,9.2854,0.02,334,2223,100.0,14.65,8.8789
20,74,19.9993,0.7,0.0,491.19,607.6,1485.83,1247.57,9.35,13.66,334.12,2323.92,8717.26,1.08,44.37,314.8,2388.02,8055.21,9.2319,0.02,365,2324,100.0,24.47,14.7073
20,75,25.0058,0.6214,80.0,462.54,536.96,1261.1,1043.93,7.05,9.02,175.14,1915.17,8002.46,0.94,36.83,164.88,2028.12,7871.33,10.9451,0.02,308,1915,84.93,14.23,8.5679
20,76,10.0031,0.25,20.0,489.05,604.46,1498.26,1307.16,10.52,15.49,394.82,2318.94,8779.41,1.26,45.43,371.58,2388.2,8124.32,8.6788,0.03,368,2319,100.0,28.57,17.1577
211,1,24.9998,0.62,80.0,462.54,536.95,1261.28,1040.07,7.05,9.03,175.72,1915.26,8006.5,0.94,36.57,165.04,2028.15,7876.21,10.8711,0.02,306,1915,84.93,14.33,8.6917
211,2,25.0032,0.62,80.0,462.54,536.53,1254.31,1039.42,7.05,9.02,175.39,1915.27,8007.52,0.94,36.56,164.59,2028.17,7867.42,10.8643,0.02,305,1915,84.93,14.22,8.6266
